# t	fit(y)
3.35	80.4048
3.36	80.2678
3.37	80.1309
3.38	79.9943
3.39	79.8579
3.4	79.7218
3.41	79.5859
3.42	79.4502
3.43	79.3148
3.44	79.1796
3.45	79.0446
3.46	78.9098
3.47	78.7753
3.48	78.641
3.49	78.5069
3.5	78.3731
3.51	78.2395
3.52	78.1061
3.53	77.9729
3.54	77.84
3.55	77.7073
3.56	77.5748
3.57	77.4426
3.58	77.3106
3.59	77.1788
3.6	77.0472
3.61	76.9159
3.62	76.7847
3.63	76.6538
3.64	76.5232
3.65	76.3927
3.66	76.2625
3.67	76.1325
3.68	76.0027
3.69	75.8731
3.7	75.7437
3.71	75.6146
3.72	75.4857
3.73	75.357
3.74	75.2286
3.75	75.1003
3.76	74.9723
3.77	74.8445
3.78	74.7169
3.79	74.5895
3.8	74.4623
3.81	74.3354
3.82	74.2087
3.83	74.0822
3.84	73.9559
3.85	73.8298
3.86	73.7039
3.87	73.5783
3.88	73.4528
3.89	73.3276
3.9	73.2026
3.91	73.0778
3.92	72.9532
3.93	72.8289
3.94	72.7047
3.95	72.5808
3.96	72.457
3.97	72.3335
3.98	72.2102
3.99	72.0871
4	71.9642
4.01	71.8415
4.02	71.719
4.03	71.5968
4.04	71.4747
4.05	71.3529
4.06	71.2312
4.07	71.1098
4.08	70.9886
4.09	70.8675
4.1	70.7467
4.11	70.6261
4.12	70.5057
4.13	70.3855
4.14	70.2655
4.15	70.1457
4.16	70.0262
4.17	69.9068
4.18	69.7876
4.19	69.6686
4.2	69.5499
4.21	69.4313
4.22	69.3129
4.23	69.1948
4.24	69.0768
4.25	68.959
4.26	68.8415
4.27	68.7241
4.28	68.607
4.29	68.49
4.3	68.3732
4.31	68.2567
4.32	68.1403
4.33	68.0241
4.34	67.9082
4.35	67.7924
4.36	67.6768
4.37	67.5615
4.38	67.4463
4.39	67.3313
4.4	67.2165
4.41	67.1019
4.42	66.9875
4.43	66.8733
4.44	66.7593
4.45	66.6455
4.46	66.5319
4.47	66.4185
4.48	66.3053
4.49	66.1922
4.5	66.0794
4.51	65.9667
4.52	65.8543
4.53	65.742
4.54	65.6299
4.55	65.518
4.56	65.4063
4.57	65.2948
4.58	65.1835
4.59	65.0724
4.6	64.9615
4.61	64.8507
4.62	64.7402
4.63	64.6298
4.64	64.5196
4.65	64.4096
4.66	64.2998
4.67	64.1902
4.68	64.0808
4.69	63.9715
4.7	63.8625
4.71	63.7536
4.72	63.6449
4.73	63.5364
4.74	63.4281
4.75	63.32
4.76	63.212
4.77	63.1043
4.78	62.9967
4.79	62.8893
4.8	62.7821
4.81	62.675
4.82	62.5682
4.83	62.4615
4.84	62.355
4.85	62.2487
4.86	62.1426
4.87	62.0367
4.88	61.9309
4.89	61.8253
4.9	61.7199
4.91	61.6147
4.92	61.5097
4.93	61.4048
4.94	61.3001
4.95	61.1956
4.96	61.0913
4.97	60.9872
4.98	60.8832
4.99	60.7794
5	60.6758
5.01	60.5723
5.02	60.4691
5.03	60.366
5.04	60.2631
5.05	60.1603
5.06	60.0578
5.07	59.9554
5.08	59.8532
5.09	59.7512
5.1	59.6493
5.11	59.5476
5.12	59.4461
5.13	59.3447
5.14	59.2436
5.15	59.1426
5.16	59.0417
5.17	58.9411
5.18	58.8406
5.19	58.7403
5.2	58.6402
5.21	58.5402
5.22	58.4404
5.23	58.3408
5.24	58.2413
5.25	58.142
5.26	58.0429
5.27	57.9439
5.28	57.8452
5.29	57.7466
5.3	57.6481
5.31	57.5498
5.32	57.4517
5.33	57.3538
5.34	57.256
5.35	57.1584
5.36	57.0609
5.37	56.9637
5.38	56.8666
5.39	56.7696
5.4	56.6728
5.41	56.5762
5.42	56.4798
5.43	56.3835
5.44	56.2874
5.45	56.1914
5.46	56.0956
5.47	56
5.48	55.9045
5.49	55.8092
5.5	55.7141
5.51	55.6191
5.52	55.5243
5.53	55.4296
5.54	55.3351
5.55	55.2408
5.56	55.1466
5.57	55.0526
5.58	54.9587
5.59	54.865
5.6	54.7715
5.61	54.6781
5.62	54.5849
5.63	54.4919
5.64	54.399
5.65	54.3062
5.66	54.2137
5.67	54.1212
5.68	54.029
5.69	53.9369
5.7	53.8449
5.71	53.7531
5.72	53.6615
5.73	53.57
5.74	53.4787
5.75	53.3875
5.76	53.2965
5.77	53.2056
5.78	53.1149
5.79	53.0244
5.8	52.934
5.81	52.8437
5.82	52.7536
5.83	52.6637
5.84	52.5739
5.85	52.4843
5.86	52.3948
5.87	52.3055
5.88	52.2163
5.89	52.1273
5.9	52.0385
5.91	51.9497
5.92	51.8612
5.93	51.7728
5.94	51.6845
5.95	51.5964
5.96	51.5084
5.97	51.4206
5.98	51.333
5.99	51.2454
6	51.1581
6.01	51.0709
6.02	50.9838
6.03	50.8969
6.04	50.8101
6.05	50.7235
6.06	50.637
6.07	50.5507
6.08	50.4645
6.09	50.3785
6.1	50.2926
6.11	50.2069
6.12	50.1213
6.13	50.0358
6.14	49.9505
6.15	49.8654
6.16	49.7804
6.17	49.6955
6.18	49.6108
6.19	49.5262
6.2	49.4418
6.21	49.3575
6.22	49.2733
6.23	49.1893
6.24	49.1055
6.25	49.0218
6.26	48.9382
6.27	48.8548
6.28	48.7715
6.29	48.6883
6.3	48.6053
6.31	48.5225
6.32	48.4398
6.33	48.3572
6.34	48.2747
6.35	48.1924
6.36	48.1103
6.37	48.0283
6.38	47.9464
6.39	47.8646
6.4	47.783
6.41	47.7016
6.42	47.6203
6.43	47.5391
6.44	47.458
6.45	47.3771
6.46	47.2964
6.47	47.2157
6.48	47.1352
6.49	47.0549
6.5	46.9747
6.51	46.8946
6.52	46.8146
6.53	46.7348
6.54	46.6552
6.55	46.5756
6.56	46.4962
6.57	46.417
6.58	46.3378
6.59	46.2588
6.6	46.18
6.61	46.1012
6.62	46.0226
6.63	45.9442
6.64	45.8659
6.65	45.7877
6.66	45.7096
6.67	45.6317
6.68	45.5539
6.69	45.4762
6.7	45.3987
6.71	45.3213
6.72	45.2441
6.73	45.1669
6.74	45.0899
6.75	45.0131
6.76	44.9363
6.77	44.8597
6.78	44.7832
6.79	44.7069
6.8	44.6307
6.81	44.5546
6.82	44.4786
6.83	44.4028
6.84	44.3271
6.85	44.2515
6.86	44.1761
6.87	44.1008
6.88	44.0256
6.89	43.9506
6.9	43.8756
6.91	43.8008
6.92	43.7262
6.93	43.6516
6.94	43.5772
6.95	43.5029
6.96	43.4287
6.97	43.3547
6.98	43.2808
6.99	43.207
7	43.1334
7.01	43.0598
7.02	42.9864
7.03	42.9131
7.04	42.84
7.05	42.7669
7.06	42.694
7.07	42.6212
7.08	42.5486
7.09	42.476
7.1	42.4036
7.11	42.3313
7.12	42.2592
7.13	42.1871
7.14	42.1152
7.15	42.0434
7.16	41.9717
7.17	41.9002
7.18	41.8288
7.19	41.7575
7.2	41.6863
7.21	41.6152
7.22	41.5443
7.23	41.4734
7.24	41.4027
7.25	41.3321
7.26	41.2617
7.27	41.1913
7.28	41.1211
7.29	41.051
7.3	40.981
7.31	40.9112
7.32	40.8414
7.33	40.7718
7.34	40.7023
